1l_rouge1,1l_rouge2,1l_rougeL,1r_rouge1,1r_rouge2,1r_rougeL,2l_rouge1,2l_rouge2,2l_rougeL,2r_rouge1,2r_rouge2,2r_rougeL,c_rouge1,c_rouge2,c_rougeL,cr_rouge1,cr_rouge2,cr_rougeL,ml_rouge1,ml_rouge2,ml_rougeL,mr_rouge1,mr_rouge2,mr_rougeL,mc_rouge1,mc_rouge2,mc_rougeL
0.08695652173913043,0.0,0.08695652173913043,0.06896551724137931,0.0,0.06896551724137931,0.05882352941176471,0.0,0.05882352941176471,0.049999999999999996,0.0,0.049999999999999996,0.0634920634920635,0.0,0.0634920634920635,0.0634920634920635,0.0,0.0634920634920635,0.08695652173913043,0.0,0.08695652173913043,0.06896551724137931,0.0,0.06896551724137931,0.0634920634920635,0.0,0.0634920634920635
0.24242424242424246,0.06451612903225806,0.12121212121212123,0.22222222222222224,0.0,0.22222222222222224,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.17857142857142858,0.037037037037037035,0.14285714285714285,0.17857142857142858,0.037037037037037035,0.14285714285714285,0.24242424242424246,0.06451612903225806,0.12121212121212123,0.22222222222222224,0.0,0.22222222222222224,0.17857142857142858,0.037037037037037035,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.16666666666666669,0.13333333333333336,0.0,0.13333333333333336,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.0,0.06060606060606061,0.16666666666666669,0.0,0.16666666666666669,0.13333333333333336,0.0,0.13333333333333336,0.06060606060606061,0.0,0.06060606060606061
0.26086956521739135,0.0,0.1739130434782609,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000000000006,0.0,0.18749999999999997,0.25000000000000006,0.0,0.18749999999999997,0.26086956521739135,0.0,0.1739130434782609,0.26666666666666666,0.0,0.26666666666666666,0.25000000000000006,0.0,0.18749999999999997
0.08823529411764706,0.0,0.058823529411764705,0.17543859649122806,0.03636363636363637,0.17543859649122806,0.03571428571428571,0.0,0.03571428571428571,0.08888888888888888,0.0,0.08888888888888888,0.1592920353982301,0.018018018018018018,0.08849557522123894,0.1592920353982301,0.018018018018018018,0.12389380530973454,0.08823529411764706,0.0,0.058823529411764705,0.17543859649122806,0.03636363636363637,0.17543859649122806,0.1592920353982301,0.018018018018018018,0.12389380530973454
0.1951219512195122,0.05128205128205128,0.14634146341463414,0.14285714285714285,0.07692307692307691,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.03278688524590164,0.09523809523809523,0.12698412698412698,0.03278688524590164,0.09523809523809523,0.1951219512195122,0.05128205128205128,0.14634146341463414,0.14285714285714285,0.07692307692307691,0.14285714285714285,0.12698412698412698,0.03278688524590164,0.09523809523809523
0.14285714285714288,0.0,0.14285714285714288,0.18181818181818182,0.0,0.18181818181818182,0.24,0.0,0.24,0.09090909090909091,0.0,0.09090909090909091,0.2222222222222222,0.0,0.16666666666666669,0.2222222222222222,0.0,0.2222222222222222,0.24,0.0,0.24,0.18181818181818182,0.0,0.18181818181818182,0.2222222222222222,0.0,0.2222222222222222
0.3,0.1111111111111111,0.2,0.07142857142857142,0.0,0.07142857142857142,0.1,0.0,0.1,0.07142857142857142,0.0,0.07142857142857142,0.16666666666666666,0.043478260869565216,0.125,0.16666666666666666,0.043478260869565216,0.125,0.3,0.1111111111111111,0.2,0.07142857142857142,0.0,0.07142857142857142,0.16666666666666666,0.043478260869565216,0.125
0.11111111111111112,0.0,0.11111111111111112,0.09523809523809525,0.0,0.09523809523809525,0.125,0.0,0.125,0.10526315789473685,0.0,0.10526315789473685,0.16216216216216214,0.0,0.16216216216216214,0.16216216216216214,0.0,0.10810810810810811,0.125,0.0,0.125,0.10526315789473685,0.0,0.10526315789473685,0.16216216216216214,0.0,0.16216216216216214
0.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782609,0.0,0.08695652173913045,0.09523809523809525,0.0,0.09523809523809525,0.09302325581395349,0.0,0.09302325581395349,0.09302325581395349,0.0,0.046511627906976744,0.1739130434782609,0.0,0.08695652173913045,0.09523809523809525,0.0,0.09523809523809525,0.09302325581395349,0.0,0.09302325581395349
0.13333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.0,0.19999999999999998,0.30769230769230765,0.08333333333333334,0.30769230769230765,0.07692307692307691,0.0,0.07692307692307691,0.32142857142857145,0.037037037037037035,0.17857142857142858,0.32142857142857145,0.037037037037037035,0.2857142857142857,0.30769230769230765,0.08333333333333334,0.30769230769230765,0.26666666666666666,0.0,0.19999999999999998,0.32142857142857145,0.037037037037037035,0.2857142857142857
0.09999999999999999,0.0,0.09999999999999999,0.09999999999999999,0.0,0.09999999999999999,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.14814814814814814,0.0,0.1111111111111111,0.14814814814814814,0.0,0.1111111111111111,0.11764705882352941,0.0,0.09999999999999999,0.11764705882352941,0.0,0.09999999999999999,0.14814814814814814,0.0,0.1111111111111111
0.2162162162162162,0.05714285714285714,0.16216216216216214,0.13333333333333333,0.0,0.13333333333333333,0.06451612903225806,0.0,0.06451612903225806,0.16666666666666669,0.0,0.08333333333333334,0.19672131147540986,0.03389830508474576,0.16393442622950818,0.19672131147540986,0.03389830508474576,0.13114754098360656,0.2162162162162162,0.05714285714285714,0.16216216216216214,0.16666666666666669,0.0,0.13333333333333333,0.19672131147540986,0.03389830508474576,0.16393442622950818
0.11764705882352941,0.0,0.11764705882352941,0.13333333333333333,0.0,0.13333333333333333,0.07692307692307691,0.0,0.07692307692307691,0.08333333333333333,0.0,0.08333333333333333,0.0975609756097561,0.0,0.0975609756097561,0.0975609756097561,0.0,0.0975609756097561,0.11764705882352941,0.0,0.11764705882352941,0.13333333333333333,0.0,0.13333333333333333,0.0975609756097561,0.0,0.0975609756097561
0.27027027027027023,0.05714285714285715,0.16216216216216214,0.26666666666666666,0.21428571428571427,0.26666666666666666,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.2711864406779661,0.14035087719298242,0.13559322033898305,0.2711864406779661,0.14035087719298242,0.2033898305084746,0.27027027027027023,0.05714285714285715,0.16216216216216214,0.26666666666666666,0.21428571428571427,0.26666666666666666,0.2711864406779661,0.14035087719298242,0.2033898305084746
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.1904761904761905,0.2105263157894737,0.0,0.10526315789473685,0.13636363636363635,0.0,0.0909090909090909,0.13636363636363635,0.0,0.13636363636363635,0.2857142857142857,0.0,0.1904761904761905,0.2105263157894737,0.0,0.10526315789473685,0.13636363636363635,0.0,0.13636363636363635
0.10526315789473684,0.0,0.10526315789473684,0.08333333333333333,0.0,0.08333333333333333,0.14285714285714288,0.0,0.14285714285714288,0.0,0.0,0.0,0.10526315789473685,0.0,0.052631578947368425,0.10526315789473685,0.0,0.10526315789473685,0.14285714285714288,0.0,0.14285714285714288,0.08333333333333333,0.0,0.08333333333333333,0.10526315789473685,0.0,0.10526315789473685
0.13333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.05714285714285715,0.0,0.05714285714285715,0.20689655172413796,0.07407407407407408,0.1379310344827586,0.16949152542372883,0.03508771929824561,0.13559322033898305,0.16949152542372883,0.03508771929824561,0.13559322033898305,0.13333333333333333,0.0,0.13333333333333333,0.20689655172413796,0.07407407407407408,0.16666666666666666,0.16949152542372883,0.03508771929824561,0.13559322033898305
0.12500000000000003,0.0,0.12500000000000003,0.1818181818181818,0.0,0.1818181818181818,0.1111111111111111,0.0,0.1111111111111111,0.08333333333333333,0.0,0.08333333333333333,0.2,0.0,0.15,0.2,0.0,0.2,0.12500000000000003,0.0,0.12500000000000003,0.1818181818181818,0.0,0.1818181818181818,0.2,0.0,0.2
0.1,0.052631578947368425,0.1,0.17647058823529413,0.0,0.11764705882352941,0.12121212121212122,0.0,0.12121212121212122,0.07407407407407407,0.0,0.07407407407407407,0.1791044776119403,0.030769230769230767,0.11940298507462685,0.1791044776119403,0.030769230769230767,0.1492537313432836,0.12121212121212122,0.052631578947368425,0.12121212121212122,0.17647058823529413,0.0,0.11764705882352941,0.1791044776119403,0.030769230769230767,0.1492537313432836
0.14285714285714288,0.0,0.14285714285714288,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0425531914893617,0.14285714285714288,0.0,0.14285714285714288,0.16666666666666666,0.0,0.16666666666666666,0.0425531914893617,0.0,0.0425531914893617
0.12121212121212122,0.0,0.06060606060606061,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.06666666666666667,0.09999999999999999,0.0,0.06666666666666667,0.12121212121212122,0.0,0.06060606060606061,0.17647058823529413,0.0,0.11764705882352941,0.09999999999999999,0.0,0.06666666666666667
0.15384615384615383,0.0,0.15384615384615383,0.14814814814814814,0.0,0.14814814814814814,0.125,0.0,0.125,0.12121212121212122,0.0,0.12121212121212122,0.13559322033898308,0.0,0.13559322033898308,0.13559322033898308,0.0,0.13559322033898308,0.15384615384615383,0.0,0.15384615384615383,0.14814814814814814,0.0,0.14814814814814814,0.13559322033898308,0.0,0.13559322033898308
0.07407407407407407,0.0,0.07407407407407407,0.06896551724137931,0.0,0.06896551724137931,0.27272727272727276,0.0,0.18181818181818182,0.25,0.0,0.16666666666666666,0.1568627450980392,0.0,0.1568627450980392,0.1568627450980392,0.0,0.1568627450980392,0.27272727272727276,0.0,0.18181818181818182,0.25,0.0,0.16666666666666666,0.1568627450980392,0.0,0.1568627450980392
0.14814814814814817,0.0,0.07407407407407408,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.09756097560975609,0.0,0.09756097560975609,0.09756097560975609,0.0,0.048780487804878044,0.14814814814814817,0.0,0.07407407407407408,0.11764705882352941,0.0,0.11764705882352941,0.09756097560975609,0.0,0.09756097560975609
0.1142857142857143,0.0,0.1142857142857143,0.06896551724137931,0.0,0.06896551724137931,0.03076923076923077,0.0,0.03076923076923077,0.10169491525423728,0.0,0.10169491525423728,0.10638297872340426,0.0,0.10638297872340426,0.10638297872340426,0.0,0.0851063829787234,0.1142857142857143,0.0,0.1142857142857143,0.10169491525423728,0.0,0.10169491525423728,0.10638297872340426,0.0,0.10638297872340426
0.21428571428571427,0.07692307692307691,0.14285714285714285,0.12903225806451613,0.06896551724137932,0.12903225806451613,0.16666666666666666,0.0909090909090909,0.16666666666666666,0.14814814814814814,0.08000000000000002,0.14814814814814814,0.1818181818181818,0.07547169811320754,0.1818181818181818,0.1818181818181818,0.07547169811320754,0.14545454545454548,0.21428571428571427,0.0909090909090909,0.16666666666666666,0.14814814814814814,0.08000000000000002,0.14814814814814814,0.1818181818181818,0.07547169811320754,0.1818181818181818
0.07692307692307693,0.0,0.07692307692307693,0.125,0.0,0.125,0.13333333333333333,0.0,0.06666666666666667,0.2,0.0,0.1,0.1739130434782609,0.0,0.13043478260869565,0.1739130434782609,0.0,0.13043478260869565,0.13333333333333333,0.0,0.07692307692307693,0.2,0.0,0.125,0.1739130434782609,0.0,0.13043478260869565
0.12903225806451613,0.0,0.06451612903225806,0.125,0.0,0.0625,0.10526315789473684,0.0,0.10526315789473684,0.10256410256410256,0.0,0.10256410256410256,0.14285714285714285,0.0,0.0857142857142857,0.14285714285714285,0.0,0.0857142857142857,0.12903225806451613,0.0,0.10526315789473684,0.125,0.0,0.10256410256410256,0.14285714285714285,0.0,0.0857142857142857
0.10526315789473684,0.0,0.10526315789473684,0.07142857142857144,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.10526315789473684,0.0,0.10526315789473684,0.07142857142857144,0.0,0.07142857142857144,0.041666666666666664,0.0,0.041666666666666664
0.14634146341463414,0.0,0.0975609756097561,0.2916666666666667,0.0,0.20833333333333331,0.2105263157894737,0.0,0.2105263157894737,0.22222222222222224,0.0,0.17777777777777778,0.27906976744186046,0.0,0.1627906976744186,0.27906976744186046,0.0,0.20930232558139536,0.2105263157894737,0.0,0.2105263157894737,0.2916666666666667,0.0,0.20833333333333331,0.27906976744186046,0.0,0.20930232558139536
0.13333333333333333,0.07142857142857142,0.13333333333333333,0.0689655172413793,0.0,0.0689655172413793,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.11538461538461538,0.04,0.11538461538461538,0.11538461538461538,0.04,0.07692307692307693,0.13333333333333333,0.07142857142857142,0.13333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.11538461538461538,0.04,0.11538461538461538
0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.058823529411764705,0.0,0.058823529411764705,0.07142857142857144,0.0,0.07142857142857144,0.07692307692307691,0.0,0.03846153846153846,0.07692307692307691,0.0,0.07692307692307691,0.058823529411764705,0.0,0.058823529411764705,0.1111111111111111,0.0,0.1111111111111111,0.07692307692307691,0.0,0.07692307692307691
0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0909090909090909,0.16666666666666669,0.18181818181818182,0.10000000000000002,0.18181818181818182,0.1111111111111111,0.0588235294117647,0.1111111111111111,0.1111111111111111,0.0588235294117647,0.1111111111111111,0.16666666666666669,0.0909090909090909,0.16666666666666669,0.18181818181818182,0.10000000000000002,0.18181818181818182,0.1111111111111111,0.0588235294117647,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809525,0.0,0.09523809523809525,0.10810810810810811,0.0,0.05405405405405406,0.0816326530612245,0.0,0.0816326530612245,0.0816326530612245,0.0,0.04081632653061225,0.09523809523809525,0.0,0.09523809523809525,0.10810810810810811,0.0,0.05405405405405406,0.0816326530612245,0.0,0.0816326530612245
0.07692307692307691,0.0,0.07692307692307691,0.07692307692307691,0.0,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.05,0.07692307692307691,0.0,0.07692307692307691,0.07692307692307691,0.0,0.07692307692307691,0.1,0.0,0.1
0.3333333333333333,0.12500000000000003,0.3333333333333333,0.4,0.1111111111111111,0.3,0.26666666666666666,0.15384615384615385,0.26666666666666666,0.23529411764705882,0.13333333333333336,0.23529411764705882,0.3428571428571429,0.12121212121212122,0.3428571428571429,0.3428571428571429,0.12121212121212122,0.28571428571428575,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.4,0.13333333333333336,0.3,0.3428571428571429,0.12121212121212122,0.3428571428571429
0.08,0.0,0.08,0.13793103448275862,0.0,0.06896551724137931,0.0,0.0,0.0,0.09523809523809525,0.0,0.09523809523809525,0.13043478260869565,0.0,0.13043478260869565,0.13043478260869565,0.0,0.08695652173913045,0.08,0.0,0.08,0.13793103448275862,0.0,0.09523809523809525,0.13043478260869565,0.0,0.13043478260869565
0.2608695652173913,0.0,0.08695652173913043,0.15384615384615385,0.0,0.15384615384615385,0.1,0.0,0.1,0.13953488372093023,0.0,0.13953488372093023,0.21212121212121213,0.0,0.18181818181818182,0.21212121212121213,0.0,0.18181818181818182,0.2608695652173913,0.0,0.1,0.15384615384615385,0.0,0.15384615384615385,0.21212121212121213,0.0,0.18181818181818182
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.0851063829787234,0.0,0.0851063829787234,0.0851063829787234,0.0,0.0851063829787234,0.1,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.0851063829787234,0.0,0.0851063829787234
0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.1739130434782609,0.37037037037037035,0.0,0.14814814814814814,0.27906976744186046,0.0,0.18604651162790695,0.27906976744186046,0.0,0.18604651162790695,0.43478260869565216,0.0,0.1739130434782609,0.37037037037037035,0.0,0.14814814814814814,0.27906976744186046,0.0,0.18604651162790695
0.11428571428571427,0.0,0.11428571428571427,0.1764705882352941,0.0,0.11764705882352942,0.08,0.0,0.08,0.08333333333333334,0.0,0.08333333333333334,0.13559322033898305,0.0,0.10169491525423728,0.13559322033898305,0.0,0.10169491525423728,0.11428571428571427,0.0,0.11428571428571427,0.1764705882352941,0.0,0.11764705882352942,0.13559322033898305,0.0,0.10169491525423728
0.10526315789473684,0.0,0.10526315789473684,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.10526315789473684,0.0,0.10526315789473684,0.08,0.0,0.08,0.046511627906976744,0.0,0.046511627906976744
0.23076923076923075,0.0,0.15384615384615383,0.20000000000000004,0.0,0.13333333333333333,0.3076923076923077,0.0,0.3076923076923077,0.11764705882352941,0.0,0.11764705882352941,0.3255813953488372,0.0,0.186046511627907,0.3255813953488372,0.0,0.186046511627907,0.3076923076923077,0.0,0.3076923076923077,0.20000000000000004,0.0,0.13333333333333333,0.3255813953488372,0.0,0.186046511627907
0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.09523809523809523,0.0,0.09523809523809523,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.07407407407407407,0.0,0.07407407407407407,0.09523809523809523,0.0,0.09523809523809523,0.08333333333333333,0.0,0.08333333333333333
0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.05714285714285715,0.0,0.05714285714285715,0.04,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.04,0.0,0.04
0.25,0.0,0.125,0.20689655172413796,0.0,0.20689655172413796,0.07999999999999999,0.0,0.07999999999999999,0.09090909090909091,0.0,0.09090909090909091,0.25925925925925924,0.0,0.14814814814814814,0.25925925925925924,0.0,0.14814814814814814,0.25,0.0,0.125,0.20689655172413796,0.0,0.20689655172413796,0.25925925925925924,0.0,0.14814814814814814
0.1818181818181818,0.0,0.1818181818181818,0.15384615384615383,0.0,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931,0.1818181818181818,0.0,0.1818181818181818,0.15384615384615383,0.0,0.15384615384615383,0.06896551724137931,0.0,0.06896551724137931
0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.03389830508474576,0.0,0.03389830508474576,0.0,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0.0,0.05263157894736842,0.03389830508474576,0.0,0.03389830508474576,0.11764705882352941,0.0,0.11764705882352941,0.05263157894736842,0.0,0.05263157894736842
0.15,0.0,0.1,0.0625,0.0,0.0625,0.1176470588235294,0.0625,0.1176470588235294,0.23076923076923073,0.08333333333333334,0.23076923076923073,0.24242424242424243,0.0625,0.15151515151515152,0.24242424242424243,0.0625,0.12121212121212122,0.15,0.0625,0.1176470588235294,0.23076923076923073,0.08333333333333334,0.23076923076923073,0.24242424242424243,0.0625,0.15151515151515152
0.21052631578947367,0.0,0.21052631578947367,0.19047619047619044,0.0,0.19047619047619044,0.13333333333333336,0.0,0.13333333333333336,0.11764705882352941,0.0,0.11764705882352941,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.21052631578947367,0.0,0.21052631578947367,0.19047619047619044,0.0,0.19047619047619044,0.16666666666666666,0.0,0.16666666666666666
0.19999999999999998,0.11111111111111112,0.19999999999999998,0.19999999999999998,0.11111111111111112,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.05263157894736842,0.19999999999999998,0.19999999999999998,0.05263157894736842,0.19999999999999998,0.19999999999999998,0.11111111111111112,0.19999999999999998,0.19999999999999998,0.11111111111111112,0.19999999999999998,0.19999999999999998,0.05263157894736842,0.19999999999999998
0.21875,0.06451612903225806,0.18749999999999997,0.14634146341463417,0.0,0.14634146341463417,0.0,0.0,0.0,0.0,0.0,0.0,0.17283950617283952,0.05063291139240507,0.14814814814814814,0.17283950617283952,0.05063291139240507,0.17283950617283952,0.21875,0.06451612903225806,0.18749999999999997,0.14634146341463417,0.0,0.14634146341463417,0.17283950617283952,0.05063291139240507,0.17283950617283952
0.09523809523809525,0.0,0.09523809523809525,0.13793103448275862,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.09523809523809525,0.0,0.09523809523809525,0.13793103448275862,0.0,0.13793103448275862,0.0909090909090909,0.0,0.0909090909090909
0.13333333333333333,0.0,0.13333333333333333,0.08695652173913045,0.0,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111109,0.0,0.11111111111111109,0.11111111111111109,0.0,0.07407407407407407,0.13333333333333333,0.0,0.13333333333333333,0.08695652173913045,0.0,0.08695652173913045,0.11111111111111109,0.0,0.11111111111111109
0.05128205128205128,0.0,0.05128205128205128,0.05714285714285714,0.0,0.05714285714285714,0.0588235294117647,0.0,0.0588235294117647,0.06666666666666667,0.0,0.06666666666666667,0.08695652173913043,0.0,0.057971014492753624,0.08695652173913043,0.0,0.057971014492753624,0.0588235294117647,0.0,0.0588235294117647,0.06666666666666667,0.0,0.06666666666666667,0.08695652173913043,0.0,0.057971014492753624
0.2777777777777778,0.058823529411764705,0.2222222222222222,0.3076923076923077,0.05405405405405405,0.2051282051282051,0.17142857142857143,0.0,0.17142857142857143,0.15789473684210525,0.0,0.10526315789473685,0.24324324324324326,0.027777777777777776,0.18918918918918917,0.24324324324324326,0.027777777777777776,0.18918918918918917,0.2777777777777778,0.058823529411764705,0.2222222222222222,0.3076923076923077,0.05405405405405405,0.2051282051282051,0.24324324324324326,0.027777777777777776,0.18918918918918917
0.3333333333333333,0.058823529411764705,0.2777777777777778,0.06451612903225806,0.0,0.06451612903225806,0.07142857142857142,0.0,0.07142857142857142,0.08695652173913045,0.0,0.08695652173913045,0.2711864406779661,0.03508771929824561,0.20338983050847456,0.2711864406779661,0.03508771929824561,0.1694915254237288,0.3333333333333333,0.058823529411764705,0.2777777777777778,0.08695652173913045,0.0,0.08695652173913045,0.2711864406779661,0.03508771929824561,0.20338983050847456
0.05970149253731343,0.0,0.05970149253731343,0.028571428571428567,0.0,0.028571428571428567,0.06666666666666667,0.0,0.06666666666666667,0.12121212121212122,0.0,0.06060606060606061,0.07999999999999999,0.0,0.06,0.07999999999999999,0.0,0.06,0.06666666666666667,0.0,0.06666666666666667,0.12121212121212122,0.0,0.06060606060606061,0.07999999999999999,0.0,0.06
0.06557377049180328,0.0,0.06557377049180328,0.14285714285714285,0.0,0.14285714285714285,0.29411764705882354,0.125,0.29411764705882354,0.13793103448275862,0.0,0.13793103448275862,0.22222222222222224,0.04545454545454545,0.13333333333333333,0.22222222222222224,0.04545454545454545,0.2,0.29411764705882354,0.125,0.29411764705882354,0.14285714285714285,0.0,0.14285714285714285,0.22222222222222224,0.04545454545454545,0.2
0.09756097560975609,0.0,0.048780487804878044,0.186046511627907,0.0,0.13953488372093023,0.20689655172413793,0.07407407407407407,0.20689655172413793,0.06451612903225808,0.0,0.06451612903225808,0.2222222222222222,0.02857142857142857,0.1388888888888889,0.2222222222222222,0.02857142857142857,0.16666666666666666,0.20689655172413793,0.07407407407407407,0.20689655172413793,0.186046511627907,0.0,0.13953488372093023,0.2222222222222222,0.02857142857142857,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.0,0.0625
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05263157894736842,0.25,0.16666666666666666,0.0,0.16666666666666666,0.136986301369863,0.02816901408450704,0.136986301369863,0.136986301369863,0.02816901408450704,0.136986301369863,0.25,0.05263157894736842,0.25,0.16666666666666666,0.0,0.16666666666666666,0.136986301369863,0.02816901408450704,0.136986301369863
0.0,0.0,0.0,0.08,0.0,0.08,0.3448275862068965,0.0,0.20689655172413796,0.2758620689655172,0.0,0.0689655172413793,0.2592592592592593,0.0,0.11111111111111112,0.2592592592592593,0.0,0.14814814814814817,0.3448275862068965,0.0,0.20689655172413796,0.2758620689655172,0.0,0.08,0.2592592592592593,0.0,0.14814814814814817
0.05714285714285714,0.0,0.05714285714285714,0.17647058823529413,0.0,0.11764705882352941,0.16,0.0,0.08,0.3333333333333333,0.0,0.25,0.23728813559322035,0.0,0.1694915254237288,0.23728813559322035,0.0,0.13559322033898305,0.16,0.0,0.08,0.3333333333333333,0.0,0.25,0.23728813559322035,0.0,0.1694915254237288
0.15,0.0,0.15,0.0975609756097561,0.0,0.0975609756097561,0.21052631578947367,0.0,0.10526315789473684,0.19999999999999998,0.0,0.09999999999999999,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.13333333333333333,0.21052631578947367,0.0,0.15,0.19999999999999998,0.0,0.09999999999999999,0.16666666666666666,0.0,0.16666666666666666
0.21818181818181817,0.0,0.21818181818181817,0.11111111111111112,0.0,0.11111111111111112,0.13333333333333333,0.0,0.13333333333333333,0.13793103448275862,0.0,0.13793103448275862,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714288,0.21818181818181817,0.0,0.21818181818181817,0.13793103448275862,0.0,0.13793103448275862,0.21428571428571427,0.0,0.21428571428571427
0.20689655172413793,0.0,0.20689655172413793,0.25,0.09090909090909091,0.25,0.18181818181818185,0.0,0.12121212121212123,0.0,0.0,0.0,0.2456140350877193,0.036363636363636355,0.14035087719298245,0.2456140350877193,0.036363636363636355,0.17543859649122806,0.20689655172413793,0.0,0.20689655172413793,0.25,0.09090909090909091,0.25,0.2456140350877193,0.036363636363636355,0.17543859649122806
0.1904761904761905,0.0,0.1904761904761905,0.08,0.0,0.08,0.09090909090909093,0.0,0.09090909090909093,0.07692307692307693,0.0,0.07692307692307693,0.1702127659574468,0.0,0.1702127659574468,0.1702127659574468,0.0,0.1276595744680851,0.1904761904761905,0.0,0.1904761904761905,0.08,0.0,0.08,0.1702127659574468,0.0,0.1702127659574468
0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.20512820512820512,0.0,0.15384615384615383,0.12307692307692307,0.0,0.0923076923076923,0.12307692307692307,0.0,0.0923076923076923,0.1111111111111111,0.0,0.1111111111111111,0.20512820512820512,0.0,0.15384615384615383,0.12307692307692307,0.0,0.0923076923076923
0.20512820512820515,0.05405405405405406,0.15384615384615385,0.22857142857142856,0.06060606060606061,0.17142857142857143,0.0588235294117647,0.0,0.0588235294117647,0.06666666666666667,0.0,0.06666666666666667,0.14492753623188404,0.029850746268656716,0.14492753623188404,0.14492753623188404,0.029850746268656716,0.14492753623188404,0.20512820512820515,0.05405405405405406,0.15384615384615385,0.22857142857142856,0.06060606060606061,0.17142857142857143,0.14492753623188404,0.029850746268656716,0.14492753623188404
0.25,0.0,0.16666666666666666,0.25,0.0,0.25,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.18518518518518517,0.0,0.18518518518518517,0.18518518518518517,0.0,0.14814814814814817,0.25,0.0,0.16666666666666666,0.25,0.0,0.25,0.18518518518518517,0.0,0.18518518518518517
